Source_0,Source_1,Source_2,Source_3,Source_4,Source_5,Source_6,Source_7,Source_8,Source_9,Source_10,Source_11,Source_12,Source_13,Source_14,Source_15,Source_16,Source_17,Source_18,Source_19,Source_20,Source_21,Source_22,Source_23,Source_24,Source_25,Source_26,Source_27,Source_28,Source_29,Source_30,Source_31,Source_32,Source_33,Source_34,Source_35,Source_36,Source_37,Source_38,Source_39,Source_40
-0.000211,0.031386,0.012268,0.026152,0.019526,-0.045173,-0.026715,0.005603,0.016213,-0.042277,-0.009995,-0.016217,0.010222,-0.000342,-0.006267,0.02018,0.032048,-0.011928,0.002369,-0.02006,-0.02656,0.008032,0.004057,0.019685,0.004159,0.00467,0.0128,0.028068,0.015094,0.013167,-0.007135,0.035165,0.010022,0.003755,-0.009067,0.032598,-0.014212,0.022714,-0.016149,0.016968,0.021805
0.004546,0.023681,-0.012392,-0.018579,-0.007208,-0.016898,-0.034563,-0.000592,0.012539,-0.007374,-0.009464,-0.000556,0.016982,-0.004002,0.035331,0.039429,0.055298,0.053923,0.017662,-0.008172,-0.015883,-0.013512,-0.022744,0.020894,0.021187,0.018622,-0.056562,0.005931,-0.008545,-0.030933,-0.014304,0.030772,-0.002938,-0.021465,-0.025473,-0.019423,-0.024479,-0.011362,0.009257,-0.021601,0.051582
0.01254,-0.016522,-0.0123,-0.001181,0.014064,0.027203,0.032043,-0.013484,-0.034036,0.022184,-0.016707,-0.004134,-0.025744,-0.030301,0.000866,-0.003075,-0.024183,0.018248,-0.00401,0.015264,0.028476,-0.00305,-0.012281,-0.020588,-0.007932,0.011486,-0.014631,-0.02954,-0.051073,0.013112,-0.035358,-0.015862,0.008156,0.009515,-0.016486,-0.02916,-0.013042,0.006504,0.021084,-0.028551,0.006292
-0.03798,-0.001478,-0.011754,-0.002762,0.002844,-0.024805,-0.014942,-0.033622,0.006466,-0.014924,0.005662,-0.007648,0.001559,-0.027603,0.021898,-0.001897,0.003696,-0.027398,0.00258,0.011418,-0.012439,0.008505,-0.003815,-0.019399,0.005671,-0.01039,-0.00632,0.026024,0.022086,-0.007152,-0.017457,0.006228,-0.019546,-0.002782,-0.00549,-0.005692,0.011897,-0.004876,-0.00245,0.01488,-0.006788
0.052765,-0.007273,0.011618,0.012578,0.003447,0.02507,0.014522,0.023617,-0.008697,0.002943,-0.028008,-0.001752,-0.021795,0.016819,-0.039524,0.006833,0.009733,0.009815,-0.008345,0.023263,0.017657,-0.003654,-0.014004,0.034086,-0.001696,0.013819,0.00977,-0.043757,-0.021668,-0.008223,0.022733,-0.019059,0.015063,-0.008118,-0.008377,-0.020126,-0.038854,-0.009514,-0.032583,-0.005687,0.013719
-0.007112,-0.027648,0.040234,0.020947,-0.049612,0.016545,-0.013048,-0.020732,-0.000082,-0.029036,-0.023604,0.001334,-0.009102,0.006409,0.006496,-0.03963,-0.029982,-0.019659,0.027073,0.026351,0.010993,-0.001096,-0.026752,0.006334,0.011776,-0.047249,0.032459,-0.02368,0.035761,-0.010538,0.017215,-0.04219,0.014213,-0.013953,-0.026414,-0.040285,0.011014,0.037911,-0.010041,0.017526,0.001838
-0.036014,0.005157,-0.007847,-0.001927,-0.004236,-0.031688,-0.027126,-0.024535,0.015125,-0.016586,0.01332,-0.005509,0.014225,-0.008475,0.014891,-0.000012,0.013542,-0.032061,0.005982,0.005238,-0.019431,0.007861,0.004324,-0.011388,0.006401,-0.012532,-0.000718,0.033456,0.039846,-0.012968,0.001982,0.011978,-0.02131,-0.006859,0.003973,0.009504,0.013505,-0.007895,-0.017574,0.022591,-0.009259
0.045514,0.004036,0.016411,0.025415,-0.005014,-0.022187,-0.015286,-0.012768,-0.001614,-0.071742,-0.03832,-0.001234,-0.000866,0.011132,-0.055043,0.027186,0.037507,-0.010154,0.000192,0.035091,-0.00454,0.00318,-0.040833,0.032798,-0.005157,-0.02906,-0.009436,-0.029116,-0.007079,-0.01281,-0.000913,-0.011606,0.01696,0.018645,-0.00116,-0.02518,-0.062311,-0.008355,-0.022552,0.028256,0.032471
0.001407,0.022651,-0.000099,0.016433,0.035054,-0.054808,-0.00693,-0.024132,-0.025444,-0.044855,-0.012053,-0.02141,0.017663,-0.006209,-0.064283,0.022669,0.006813,-0.028203,-0.008752,-0.006637,-0.017747,0.0014,0.010067,-0.02631,-0.04055,-0.004274,-0.002774,0.015573,-0.013879,0.042173,-0.030772,0.025982,-0.001733,0.045055,0.016761,0.039897,-0.021037,0.018427,0.013327,0.015936,0.001523
-0.021788,-0.025965,0.034633,-0.002543,0.0033,0.007882,0.017825,-0.032399,-0.017369,-0.01012,-0.053172,-0.026346,0.022138,-0.085087,-0.070155,-0.015812,-0.002721,-0.029727,-0.060242,0.065228,-0.019238,-0.058859,0.001771,0.010457,-0.026245,0.023991,-0.019817,-0.013969,0.041049,-0.001628,-0.017017,0.023277,-0.009714,0.025557,-0.043232,-0.006523,0.013099,-0.053088,-0.018723,0.02451,-0.014098
-0.012438,0.029516,-0.006684,0.014018,0.021654,0.079278,-0.003711,0.004312,0.021148,0.043065,-0.032225,-0.009929,-0.012382,0.010143,0.085624,-0.00124,-0.014876,0.030764,-0.012307,-0.050951,-0.017267,0.018427,-0.04156,-0.005541,-0.04625,-0.001416,-0.004183,0.018387,-0.00946,0.007016,0.029721,0.001197,-0.017025,-0.079942,0.022808,-0.003532,0.02042,0.019997,0.031917,0.027412,-0.008075
0.026192,-0.016732,0.007712,-0.006,-0.010188,0.031763,0.01607,-0.019724,-0.023708,0.012093,-0.025984,0.009145,0.033643,-0.002018,-0.004801,-0.006457,-0.012206,0.03636,-0.011151,0.00328,-0.005061,-0.022797,-0.034431,-0.012426,-0.018341,-0.00687,-0.047145,0.002595,0.005151,-0.000401,0.000221,0.015102,0.019694,0.018649,-0.028503,-0.001355,-0.004049,0.003115,-0.018503,-0.002233,0.020127
-0.017204,0.022786,-0.01278,0.000601,0.010452,-0.027175,-0.017529,0.003926,0.002433,0.005876,0.022437,-0.020743,-0.013529,0.022705,-0.018359,0.015327,0.012623,-0.034128,0.022633,-0.001976,0.009852,0.009952,0.028828,0.008842,-0.013141,0.015155,0.032397,0.002405,0.008877,-0.00777,0.019849,-0.008395,-0.042222,-0.029337,0.026612,0.007039,0.000095,-0.011665,-0.01263,-0.001522,-0.017801
-0.027882,-0.010061,-0.014411,0.053472,0.044167,0.055923,0.00716,-0.059536,0.046761,0.020214,-0.055151,0.036056,0.037863,0.018805,-0.015641,0.03437,-0.045262,0.000189,-0.045104,0.096818,0.026814,-0.0434,-0.040608,-0.03006,-0.005321,0.008384,-0.058977,-0.021459,-0.070967,-0.030222,-0.023177,0.008105,0.05444,0.021746,-0.032893,-0.008583,0.004143,-0.011162,0.02145,0.006145,0.023565
-0.090191,0.045685,-0.000463,0.114841,0.054454,0.0808,-0.002874,-0.025693,0.161046,0.044832,-0.061591,0.065664,0.033921,0.0501,0.043217,0.015086,-0.056857,0.050421,-0.049899,0.094896,-0.03835,-0.096027,0.017895,-0.022799,0.020435,0.057142,0.005025,0.036962,-0.0432,-0.028686,-0.025031,0.061451,0.069153,-0.005596,-0.03568,0.042586,0.081846,-0.003886,0.06306,0.018661,0.018252
-0.021939,-0.037686,-0.018277,-0.13596,-0.032878,0.002952,0.037332,0.006347,-0.075146,0.036927,0.048844,-0.049507,0.016495,-0.011622,0.092891,-0.013203,-0.033386,0.034295,0.009403,-0.076884,0.014202,0.028433,0.007132,-0.036121,-0.025753,0.03324,-0.024552,-0.005893,0.051131,-0.011286,0.049457,-0.019158,-0.059764,-0.054143,-0.056831,-0.0518,0.0358,0.054311,-0.01088,-0.070682,0.037511
-0.007241,-0.039032,0.032908,0.028123,-0.034682,0.021613,0.006998,-0.018157,-0.004714,-0.02009,-0.013094,0.001054,-0.019544,0.011593,-0.009335,-0.046093,-0.036153,-0.033944,0.013494,0.023785,0.015612,0.004505,-0.011111,-0.001737,0.005029,-0.042515,0.052294,-0.024564,0.032715,0.000077,0.016907,-0.047909,0.007603,-0.006273,-0.011154,-0.026438,0.015498,0.030478,-0.02167,0.025334,-0.017128
-0.008102,-0.017004,-0.049964,-0.124344,0.008505,-0.191407,-0.041937,0.042126,-0.060357,-0.103021,0.042366,-0.110369,-0.096575,-0.120055,0.04801,0.060838,0.06369,-0.148457,0.032119,0.000981,0.03118,0.03204,0.013712,0.007358,0.052518,0.043322,0.124124,-0.081162,0.045971,0.042635,0.090427,-0.082869,-0.109488,-0.05138,0.012864,-0.072723,-0.060975,0.041824,-0.036931,-0.026394,0.009017
-0.004377,-0.042335,0.021849,0.031372,-0.018073,0.024314,0.029042,-0.01257,-0.006463,-0.014053,-0.001357,-0.000274,-0.025034,0.010486,-0.01758,-0.045114,-0.037769,-0.041168,-0.001457,0.020955,0.014973,0.00894,0.003893,-0.008889,-0.001139,-0.030542,0.06726,-0.019571,0.029805,0.009259,0.016547,-0.047152,0.001967,0.002954,0.001455,-0.011991,0.017727,0.018768,-0.032889,0.030734,-0.026113
0.029157,-0.018718,0.020481,-0.038136,-0.048949,0.003845,0.007807,0.026864,-0.040682,0.011364,0.005771,0.006797,0.012843,-0.064287,0.073582,-0.079368,-0.002214,0.037015,-0.000297,-0.095474,-0.058215,0.012486,0.020027,-0.034959,0.022437,-0.017432,0.015557,0.076828,0.062571,0.058118,-0.012716,0.061684,0.048922,0.046416,-0.013074,0.055178,0.050588,0.056101,-0.023384,0.020252,-0.015917
0.036934,-0.038623,-0.002879,-0.097961,-0.086303,0.024488,0.02748,0.016615,-0.113911,0.037393,0.07391,-0.014989,0.014542,-0.002087,0.041827,-0.068814,0.006889,0.048594,0.039045,-0.133144,-0.000703,0.080284,0.023586,-0.0226,-0.024424,-0.047073,-0.04118,0.037186,0.058091,-0.000279,-0.0054,-0.000375,-0.028578,-0.004251,0.00953,-0.006932,0.014167,0.02181,-0.041882,-0.026684,-0.010019
0.017742,0.01002,-0.021311,0.088375,-0.014852,0.002205,-0.036921,0.002911,0.044264,-0.005054,0.011332,0.043768,-0.053515,0.004993,-0.045288,-0.00112,0.073971,-0.017021,0.024206,0.042207,0.005564,0.010615,0.012375,0.042067,0.061131,-0.03865,0.009644,0.001076,-0.030215,-0.025372,-0.0503,-0.006495,0.009716,0.016162,0.066731,0.00903,-0.041155,-0.077911,-0.034374,0.046149,-0.040374
-0.009878,0.01102,0.030113,-0.005102,-0.054507,-0.008663,-0.058694,-0.022619,0.004981,-0.033281,-0.038463,-0.000239,0.01383,0.000441,0.028476,0.000393,0.004154,0.024791,0.04657,0.014295,-0.001649,-0.017542,-0.046905,0.02318,0.015053,-0.037204,-0.03955,-0.016086,0.018171,-0.029875,0.001419,-0.001963,0.015697,-0.025227,-0.045388,-0.051142,-0.008217,0.041385,0.02101,-0.013827,0.039788
-0.005145,0.046993,-0.025504,-0.027256,-0.001337,-0.022009,-0.046597,-0.001657,0.000964,0.008643,-0.012003,-0.006168,0.020871,-0.01219,0.02364,0.045196,0.028488,0.038942,0.020805,-0.00702,-0.008423,-0.013741,-0.010179,0.009059,-0.003752,0.015554,-0.077485,0.007565,-0.02417,-0.023677,-0.017237,0.041971,0.001835,-0.016125,-0.012931,-0.00551,-0.023222,-0.000659,0.019596,-0.037026,0.033734
0.070757,0.010779,-0.008557,-0.048954,0.022458,0.061054,0.085461,0.031682,0.030576,0.008214,0.018865,0.027968,0.050732,-0.039109,0.073598,0.000176,0.003018,0.009356,-0.073388,0.051021,-0.015521,0.015019,-0.024908,0.002801,-0.004404,0.026473,0.038098,-0.011481,0.024095,-0.036685,0.094628,-0.011294,0.055073,0.000016,-0.004066,-0.009761,-0.001964,-0.037578,-0.044637,0.009083,0.007869
0.031923,-0.036147,-0.003074,-0.099601,-0.085078,0.024276,0.028296,0.020097,-0.108441,0.039606,0.074767,-0.013853,0.014437,-0.001934,0.05189,-0.071061,0.004263,0.049918,0.036987,-0.137269,-0.00421,0.076985,0.028086,-0.022219,-0.0228,-0.042595,-0.034734,0.042546,0.062843,0.001437,-0.001865,0.00574,-0.028658,-0.00578,0.008024,-0.003318,0.022357,0.026628,-0.040833,-0.027559,-0.01125
-0.033539,-0.015197,0.008923,0.075531,0.037276,0.00463,0.030208,-0.027731,0.023685,-0.062402,0.037773,-0.030328,0.061316,0.07141,0.038947,0.055034,0.030016,0.008482,-0.00038,-0.049608,0.017327,0.041895,-0.011686,0.030452,-0.025528,-0.035604,0.015458,0.000394,0.037268,-0.051206,-0.029942,-0.01389,0.016652,-0.051709,-0.03349,0.034863,-0.027354,0.027733,-0.067763,0.024852,0.071354
0.038469,-0.033962,-0.008652,-0.030014,-0.042426,-0.02886,-0.018479,0.002018,0.002346,-0.026117,-0.009117,0.016261,-0.027567,-0.067494,0.048272,-0.008357,0.086287,0.050036,0.00981,0.00469,-0.041502,-0.031108,-0.03612,0.005068,0.081203,0.004775,-0.013181,0.006459,0.02532,0.004084,-0.016889,0.008166,-0.001962,0.023739,-0.016159,-0.035053,-0.017757,-0.029923,-0.014521,0.020169,0.02593
0.034089,-0.017464,0.01133,0.032681,-0.015196,0.057576,0.065432,0.021075,0.034756,-0.051228,-0.002685,-0.036922,0.040027,0.00943,0.047187,0.024287,-0.022243,0.026337,-0.019672,0.013376,-0.037721,0.021691,-0.009302,-0.016451,-0.018342,0.017045,0.051369,-0.003896,0.054309,-0.036094,0.029499,-0.063464,0.043133,-0.046549,-0.043531,0.00272,-0.020712,-0.015742,-0.082747,0.052379,0.100612
0.001866,-0.001239,0.01362,-0.043208,0.035826,-0.024166,0.043824,-0.029774,-0.045896,-0.039928,-0.03726,-0.040704,0.039864,0.006472,-0.043272,0.017394,-0.055455,0.00083,-0.037043,-0.001782,-0.023517,-0.027849,-0.009384,-0.053259,-0.088825,0.028899,0.000257,-0.009575,0.008708,0.045812,0.0214,0.008955,-0.014241,0.030093,-0.035569,0.002324,0.00736,0.056391,0.027234,-0.010812,0.035251
0.065518,0.035611,0.081437,-0.085576,0.09375,-0.097868,-0.024369,-0.088219,0.139602,0.071778,0.025288,-0.044886,-0.132067,-0.04407,-0.023646,-0.01124,0.026902,-0.032587,-0.097493,-0.007877,-0.15377,0.023595,-0.011508,-0.066436,-0.115534,-0.100242,-0.113919,-0.011786,0.040911,-0.042658,-0.099191,-0.072746,0.017614,-0.158352,-0.051162,-0.027361,-0.031195,0.081205,-0.018907,0.083323,-0.192057
-0.00482,0.003226,0.01509,-0.038931,0.040522,-0.017452,0.042134,-0.028921,-0.043486,-0.029848,-0.034054,-0.041643,0.044582,0.01691,-0.043051,0.018199,-0.063079,-0.003921,-0.035343,-0.002133,-0.015166,-0.021229,-0.004795,-0.052439,-0.09365,0.030649,0.000843,-0.010259,0.003658,0.03937,0.023789,0.006849,-0.014114,0.019148,-0.035229,0.005218,0.009763,0.057288,0.029636,-0.016089,0.032871
-0.045803,-0.109886,-0.027923,0.037557,-0.029035,-0.00991,-0.043609,0.001584,-0.052719,0.057561,-0.05786,-0.037218,-0.073199,-0.015902,-0.004803,0.005238,0.010446,0.052072,0.051367,-0.024289,0.023171,-0.14218,0.028686,-0.04347,0.032934,0.038723,0.023509,-0.054438,0.003591,0.055901,-0.066816,-0.008222,-0.043144,-0.021029,0.004708,0.032983,0.007707,-0.000362,-0.01563,-0.004427,-0.004997
0.069629,0.033836,0.077875,-0.085946,0.096016,-0.098974,-0.024391,-0.093594,0.135957,0.071044,0.02544,-0.043354,-0.130103,-0.045881,-0.022117,-0.008286,0.023674,-0.0373,-0.094401,-0.005989,-0.150919,0.022044,-0.018827,-0.069246,-0.11449,-0.104722,-0.115176,-0.01223,0.035411,-0.041003,-0.098567,-0.074593,0.017383,-0.154755,-0.049639,-0.030158,-0.031485,0.080601,-0.018052,0.086391,-0.191503
0.082298,0.086079,0.065196,-0.028959,-0.031245,-0.010032,0.025196,0.004699,0.019583,0.03941,0.105663,-0.026275,0.100197,-0.08849,-0.027789,0.042769,0.058926,0.067288,0.050582,0.042964,0.019422,-0.13073,0.050474,0.022837,-0.045894,-0.044569,0.051547,-0.177682,-0.013186,-0.013645,-0.005731,-0.098828,0.140123,-0.001991,0.016091,0.053898,0.021211,0.063488,0.069018,-0.048199,-0.063676
-0.163072,0.029237,0.181755,0.148294,-0.017606,0.050144,0.138928,0.014519,-0.076161,-0.00197,0.118195,-0.040987,-0.08225,-0.189344,-0.181378,0.024449,0.072534,0.13014,-0.000052,0.125151,-0.043649,0.005233,0.145698,0.036487,-0.001792,0.027408,-0.047718,0.082315,0.130883,0.028685,0.06247,0.162712,-0.043381,-0.180101,-0.126691,-0.153211,0.160408,-0.039086,0.013914,0.01608,-0.018045
0.084421,0.077563,0.061571,-0.022556,-0.026175,-0.016612,0.026798,-0.002817,0.018526,0.05039,0.10267,-0.026361,0.095337,-0.092949,-0.008087,0.043084,0.056064,0.070334,0.05499,0.043327,0.026645,-0.146732,0.042868,0.017968,-0.044974,-0.042536,0.053481,-0.168643,-0.00681,-0.011949,-0.020141,-0.100562,0.130122,-0.006466,0.011492,0.05676,0.01382,0.057362,0.058737,-0.051382,-0.066961
0.193128,0.122204,0.19588,-0.00546,-0.04735,-0.167509,0.102289,0.05765,0.108546,0.047556,0.093898,0.05938,-0.174009,0.180447,-0.042974,-0.02047,-0.084802,0.101529,0.100369,-0.014928,-0.03197,-0.118761,0.235715,0.00408,-0.040374,0.07544,0.150518,0.134915,0.015431,-0.046035,-0.11836,0.077788,-0.011944,-0.06698,-0.117336,-0.100417,0.014877,0.075027,0.014982,-0.075441,0.002909
-0.015612,-0.019962,-0.004195,-0.025818,-0.071206,0.029636,-0.003419,-0.006958,-0.003927,0.003304,0.017811,0.039126,0.022431,-0.031111,0.083246,-0.066601,-0.008645,0.044509,0.007019,-0.050775,-0.048098,0.012092,0.026656,-0.060784,0.027403,-0.04501,-0.006978,0.058273,0.030562,0.010398,-0.039555,0.03676,0.050869,0.041316,0.014182,0.021992,0.060467,0.028836,0.027574,0.027732,-0.011155
0.061395,-0.006489,0.049637,0.15576,0.042964,0.186123,0.068262,-0.043536,0.0145,0.105203,-0.069501,0.076766,0.043194,0.083915,-0.118548,-0.033903,-0.041277,0.130341,-0.051677,0.035019,0.01948,-0.008281,-0.055291,0.039705,-0.040933,-0.022696,-0.159235,0.025991,-0.093147,-0.035408,-0.109637,0.058877,0.111226,0.054252,-0.062226,0.039498,-0.023672,-0.047079,-0.038886,-0.004116,0.012725
-0.089187,0.053273,-0.02167,0.049016,0.048,-0.025928,-0.034876,-0.007582,0.12501,-0.00864,-0.028448,0.006571,-0.00056,0.025668,0.033563,0.05493,-0.015154,-0.030617,-0.010118,0.096284,-0.02111,-0.090928,0.025435,-0.006728,0.016331,0.069652,0.074091,-0.005934,0.001322,-0.018748,0.045558,0.007441,-0.026526,-0.047201,0.001285,0.006864,0.0442,-0.011056,0.04366,0.009643,0.008779
0.000396,-0.036439,-0.003984,-0.056947,-0.07284,0.037614,0.017521,-0.011421,-0.04574,0.013074,0.025642,0.023928,0.027622,-0.025953,0.071093,-0.066428,-0.017354,0.055651,0.004788,-0.070029,-0.031524,0.02994,0.014233,-0.061352,0.00403,-0.046307,-0.037776,0.045264,0.02993,0.007428,-0.035245,0.025389,0.035827,0.037273,-0.002433,0.003353,0.046597,0.03557,0.014241,0.004977,-0.000402
0.017228,0.003059,0.010795,0.038357,-0.025458,-0.027411,-0.030486,0.027118,0.034306,-0.015352,-0.010861,0.016829,-0.035297,-0.069769,0.040063,-0.037202,0.047037,-0.004179,0.014106,-0.002934,-0.047225,-0.029018,0.007781,0.015458,0.07788,-0.002708,0.060319,0.043029,0.045331,0.039015,-0.005948,0.032558,0.030556,0.028719,0.008413,0.038111,0.018031,-0.000646,-0.035891,0.046322,-0.024208
-0.054636,0.068238,-0.010171,0.104111,-0.008987,0.045269,-0.033694,0.024102,0.120482,0.030531,-0.0084,0.046134,0.002194,0.025368,0.04219,-0.014488,-0.017735,0.022643,0.010157,0.019889,-0.054368,-0.040066,0.065635,-0.002161,0.029085,0.012427,0.044641,0.070668,0.005765,-0.011692,-0.026148,0.054631,0.050733,-0.009921,0.033424,0.07655,0.063427,-0.018291,0.00907,0.043168,-0.018952
0.025027,-0.034163,-0.015392,0.004065,-0.03818,0.020924,0.001155,-0.009897,-0.001192,0.003011,0.003442,0.020135,-0.042988,-0.009107,-0.006844,-0.011207,0.027681,-0.001108,0.015237,0.049452,0.022394,-0.001057,-0.026113,0.020517,0.03745,-0.024599,-0.006718,-0.035638,0.000924,-0.035482,0.00316,-0.047199,-0.017586,-0.006263,0.011802,-0.058943,-0.030276,-0.050316,-0.03841,0.009625,-0.010661
0.015382,0.002129,0.001321,0.037225,-0.018145,-0.026282,-0.021297,0.019614,0.024783,-0.025398,-0.015752,0.028262,-0.039267,-0.070787,0.03718,-0.037476,0.037073,-0.011342,0.000763,-0.0064,-0.037074,-0.029443,0.005338,0.022784,0.06402,-0.024847,0.049902,0.037209,0.037031,0.042455,-0.012554,0.051601,0.045418,0.053729,0.018047,0.040692,0.017664,0.016666,-0.037786,0.043658,-0.04029
0.04338,-0.016255,-0.004421,0.0482,-0.017907,-0.037356,-0.02549,-0.012079,-0.00272,-0.051109,-0.02064,0.024091,-0.05265,-0.060013,-0.041567,-0.011371,0.056249,-0.045669,0.010619,0.051721,0.002768,-0.013251,-0.029688,0.030692,0.052668,-0.053944,0.02244,-0.016168,0.002031,0.018921,-0.022414,-0.006972,0.021066,0.059528,0.039462,-0.006562,-0.047563,-0.031113,-0.045238,0.04992,-0.040301
0.048689,-0.015615,0.035492,-0.003568,-0.012457,-0.053461,-0.014388,-0.014509,-0.010993,-0.075025,-0.056866,-0.007698,0.005993,-0.06519,-0.012003,-0.007022,0.038192,0.005023,-0.005489,0.025192,-0.053818,-0.044961,-0.046974,-0.016401,0.024882,-0.000025,0.026728,0.005135,0.030721,0.05063,-0.000367,0.010345,0.022483,0.053528,-0.025932,-0.003885,-0.020005,0.015048,0.006337,0.043078,0.030539
-0.032607,0.002366,-0.024459,-0.03691,0.02541,0.026209,0.024988,-0.02315,-0.021265,0.034307,0.019615,-0.026786,0.019097,0.072776,-0.020095,0.043792,-0.034211,0.006659,-0.000541,0.013942,0.05069,0.016783,0.002541,-0.006171,-0.064384,0.0291,-0.042931,-0.046366,-0.030093,-0.054805,0.024176,-0.037543,-0.059928,-0.063894,-0.017686,-0.050138,-0.013068,-0.007762,0.010545,-0.058842,0.029026
0.014222,-0.0201,-0.02069,0.028186,-0.037345,0.005036,-0.019274,-0.000298,0.01461,0.002706,0.019572,0.025139,-0.051473,-0.020719,0.002917,-0.012405,0.052698,-0.008454,0.027053,0.03401,0.015402,0.009285,-0.006873,0.02842,0.064549,-0.028931,0.003931,-0.013404,-0.000194,-0.029355,-0.018534,-0.030158,-0.010093,-0.002289,0.028589,-0.032475,-0.026556,-0.055113,-0.04102,0.020172,-0.021853
0.011203,0.010764,0.006795,-0.006121,0.031608,-0.048037,0.015159,-0.029373,-0.022981,-0.07009,-0.038021,-0.011178,0.020062,0.001156,-0.053275,0.025126,0.00521,0.003582,-0.02806,-0.000155,-0.030606,-0.036475,-0.016213,-0.011781,-0.052911,-0.003817,-0.003399,-0.003935,0.002471,0.043075,-0.006789,0.039074,-0.000035,0.059021,-0.004873,0.013235,-0.012715,0.039776,0.01994,0.011144,0.017459
0.000894,-0.021744,-0.008323,-0.000046,0.020914,-0.009411,0.034439,-0.014001,-0.039625,0.013847,-0.001945,-0.011466,-0.018662,-0.039717,-0.046738,-0.028609,-0.040576,-0.044479,-0.019653,0.020576,0.002597,-0.019484,0.025854,-0.054993,-0.026452,0.008945,0.046312,-0.005004,-0.002327,0.060333,-0.000519,-0.011431,-0.009544,0.047004,0.026865,0.027964,0.019898,0.006281,-0.000312,0.012356,-0.051315
-0.036365,0.034368,-0.023321,0.016854,0.005831,-0.029142,-0.056697,-0.017584,0.006443,0.017488,0.039287,-0.004535,0.011099,0.008098,0.03658,0.032268,0.046888,-0.003006,0.042827,-0.029064,0.028718,0.05009,-0.000984,0.028307,0.02889,-0.015718,-0.067996,0.033874,-0.018432,-0.048271,-0.049936,0.024967,-0.018189,-0.040611,-0.006257,0.000622,-0.027754,-0.01261,-0.011449,-0.029551,0.015541
-0.064088,-0.01558,0.01049,0.075297,0.013536,-0.044752,-0.012895,-0.0913,-0.026445,-0.026725,0.018122,-0.029913,-0.015572,0.005745,-0.010794,-0.007585,-0.025663,-0.047257,0.059986,-0.013174,0.038771,0.021942,-0.033635,-0.007653,-0.010047,-0.056331,-0.013914,0.038012,0.020917,0.010021,-0.083603,-0.025753,-0.06204,-0.008936,-0.037167,-0.014186,-0.005309,0.03061,-0.019909,0.002384,-0.001409
-0.032748,-0.001503,0.02245,0.033361,-0.003092,0.015816,0.015369,-0.024676,0.020105,-0.078703,-0.024938,0.009372,0.001971,0.099575,-0.015823,0.006639,-0.030348,-0.006174,-0.013246,-0.014118,0.01417,0.007516,-0.017745,0.061692,-0.054524,-0.068351,0.011239,-0.034251,0.030865,-0.035551,0.024491,0.012074,0.013812,-0.008198,-0.021265,-0.029088,0.004679,0.084176,-0.025871,0.007132,0.015715
-0.069569,0.005369,0.019109,0.064042,0.000558,-0.044916,-0.048822,-0.063088,-0.010709,-0.047291,0.012517,-0.025814,0.000127,0.059435,-0.034683,0.006896,-0.008255,-0.042453,0.050876,-0.035854,0.028875,0.052253,-0.005916,0.014972,-0.01967,-0.068336,-0.032012,0.021168,0.006347,-0.016201,-0.069059,-0.005604,-0.031428,-0.022359,-0.021507,-0.004385,-0.014195,0.054741,-0.004732,0.002148,0.01159
0.03953,0.033901,-0.011876,-0.06625,-0.052846,0.020768,-0.030792,0.047791,-0.015112,0.047902,-0.052599,0.028024,-0.034312,-0.033762,-0.031502,-0.017403,-0.015304,0.039062,0.00977,0.049483,-0.008776,-0.083978,0.025335,0.000499,0.000446,0.03705,-0.006512,-0.052455,-0.039032,0.021562,0.052924,0.02693,0.020757,0.031149,0.033686,-0.028459,0.019486,-0.001085,0.058665,-0.042089,-0.035112
0.001635,0.012187,-0.054426,-0.014651,0.041806,-0.019627,0.010453,0.010397,-0.015389,0.047737,0.037284,-0.003053,-0.012623,-0.037777,0.00211,0.02111,0.035199,-0.00394,-0.014829,-0.012142,0.003234,0.007787,0.03594,-0.021972,0.010805,0.04354,-0.016849,0.025333,-0.031227,0.014206,-0.026042,0.030854,-0.023441,0.015444,0.035092,0.037637,-0.00994,-0.047694,-0.015159,-0.015283,-0.024648
0.089667,0.15614,0.019425,0.027061,0.018685,-0.02751,0.095976,-0.079976,-0.000573,0.000261,0.106495,0.034787,0.046667,-0.079891,0.027788,-0.00775,-0.037086,-0.007331,0.105963,0.067812,0.05447,-0.01916,-0.064596,0.028646,-0.027636,-0.03231,0.051311,0.039096,-0.029286,0.017496,-0.010954,-0.047358,-0.011898,0.069132,-0.02098,-0.052394,0.015911,0.002691,0.053358,-0.068877,-0.029854
0.049262,0.062041,0.017713,-0.076681,-0.038765,0.02827,-0.00674,0.047088,0.011675,-0.008504,-0.044504,0.035961,-0.019768,0.017377,-0.067873,-0.040707,-0.029799,-0.000246,-0.032112,0.046834,-0.047117,0.027992,0.023507,0.003308,-0.01529,0.033923,-0.000915,-0.004181,-0.036999,0.003329,0.085814,0.026145,0.017194,0.037653,0.019671,-0.057668,0.020897,0.002863,0.06627,-0.010078,-0.007114
0.073731,0.135433,0.029077,0.028415,0.018846,-0.032796,0.087114,-0.087215,-0.005844,0.012316,0.122482,0.014668,0.066973,-0.112268,0.028959,0.001422,-0.013185,-0.007431,0.100739,0.070382,0.060698,-0.034917,-0.05702,0.024845,-0.021365,-0.039755,0.042983,0.011604,-0.015456,0.011459,-0.029528,-0.064092,0.002336,0.05623,-0.025664,-0.031951,0.016516,-0.000395,0.047277,-0.06501,-0.038354
