# # Time 	 h_plus 	 h_cross 
# 
-2.610000000000000000e+02	-1.719001463024525667e-01	-6.689375599217199653e-02
-2.600000000000000000e+02	-1.774414556105923801e-01	-5.093965297355711186e-02
-2.590000000000000000e+02	-1.815122967563832790e-01	-3.450818567444819546e-02
-2.580000000000000000e+02	-1.840695710108060101e-01	-1.773427428810376433e-02
-2.570000000000000000e+02	-1.850825189386980096e-01	-7.572871801998223374e-04
-2.560000000000000000e+02	-1.845332636027433026e-01	1.628041493277466653e-02
-2.550000000000000000e+02	-1.824171212771483752e-01	3.323471856580016009e-02
-2.540000000000000000e+02	-1.787427454855196607e-01	4.996114313463873718e-02
-2.530000000000000000e+02	-1.735321380901914956e-01	6.631604465430046558e-02
-2.520000000000000000e+02	-1.668215577528613935e-01	8.215799480463341353e-02
-2.510000000000000000e+02	-1.586580381231664227e-01	9.734804558506074401e-02
-2.500000000000000000e+02	-1.491026287988301280e-01	1.117517708751319394e-01
-2.490000000000000000e+02	-1.382293300653330559e-01	1.252405665424788650e-01
-2.480000000000000000e+02	-1.261239762015736732e-01	1.376925109236984135e-01
-2.470000000000000000e+02	-1.128834819150710683e-01	1.489927239571589290e-01
-2.460000000000000000e+02	-9.861555884661905858e-02	1.590359164301441974e-01
-2.450000000000000000e+02	-8.343782151242219725e-02	1.677267202832287696e-01
-2.440000000000000000e+02	-6.747722441627905521e-02	1.749799966754307379e-01
-2.430000000000000000e+02	-5.086859180560088234e-02	1.807235426353935026e-01
-2.420000000000000000e+02	-3.375377714598962881e-02	1.848973989126673489e-01
-2.410000000000000000e+02	-1.628039727837315293e-02	1.874547097168869914e-01
-2.400000000000000000e+02	1.398959482867070296e-03	1.883624357592074972e-01
-2.390000000000000000e+02	1.912873235456588605e-02	1.876019033931650981e-01
-2.380000000000000000e+02	3.675226811927335274e-02	1.851688802489007690e-01
-2.370000000000000000e+02	5.411166673299329377e-02	1.810737750126542311e-01
-2.360000000000000000e+02	7.104975674984255474e-02	1.753416977817991163e-01
-2.350000000000000000e+02	8.741198154868513870e-02	1.680133568526014365e-01
-2.340000000000000000e+02	1.030465223937431923e-01	1.591441576893543597e-01
-2.330000000000000000e+02	1.178070002424874280e-01	1.488038339808094301e-01
-2.320000000000000000e+02	1.315534638988292704e-01	1.370761341522610810e-01
-2.310000000000000000e+02	1.441536552665345639e-01	1.240583555836101276e-01
-2.300000000000000000e+02	1.554843377008240102e-01	1.098607225112218366e-01
