0.056681+0.056682-0.056716-0.056717+0.056680...,-0.0621163-0.0621164-0.0621162+0.0621199+0.0621200...,0.064704+0.064705+0.063703+0.063706-0.063736...,0.0621190-0.0621224+0.0621191-0.0621223-0.0621225...,0.075877+0.075878+0.074876-0.073896-0.073855...,0.0631350+0.0621349+0.0621351+0.061580+0.061579...,-0.0841384-0.0841383-0.0831385+0.0821403+0.0821404...,-0.095887-0.094888-0.093886+0.091905+0.091904...,-0.0921395-0.0921394-0.0911396-0.0881393+0.0881413...,0.086926+0.0861450+0.0851449+0.084925-0.0831440...,0.107947-0.106953-0.105952+0.1031469+0.095980...,-0.107991-0.1041512+0.103996+0.0971517-0.097990...,-0.1151554-0.1131555-0.1121553-0.1081556-0.1041557...,0.1241009-0.121525+0.1181507-0.1141526+0.1141530...,0.134965+0.128964-0.1271481-0.121960-0.117959...,-0.1711556-0.171555-0.171557-0.1681554-0.1681551...,0.1291487+0.1271486-0.1251492-0.1211481-0.1151491...,0.098930+0.097929-0.0931514-0.093938-0.092919...,0.1261489-0.1241484-0.1231483+0.1221488+0.119967...,-0.1221528+0.1151019-0.1061529+0.1021532-0.11023...,0.1461534-0.1441011+0.1431521+0.1421017-0.1391012...,-0.11967+0.108962-0.107968+0.1061031-0.1031495...,-0.126944+0.124950+0.1231466-0.121943-0.121472...,0.157975+0.135974-0.1331492-0.1331024-0.132969...,-0.2531036-0.2481035-0.241037-0.221038-0.221034...,0.179989-0.1681490+0.1611510-0.16993-0.154994...,0.1451528-0.1311533+0.1271529-0.1271532+0.1211537...,0.1971001+0.1721000-0.1681503-0.1631006-0.1581005...,-0.1631522+0.1491517-0.1471031-0.144986+0.135981...,'-0.1561007+0.14 1012-0.1341008-0.127958+0.1231480...',0.2041522-0.1781517+0.1641521-0.1491527-0.1481516...,0.1561000-0.136994-0.129995+0.124999-0.1181529...,-0.138958+0.1281475+0.127962+0.126963-0.1251479...,0.1491510-0.1451516+0.1441482+0.1431511+0.1431483...,0.2521013-0.2211019-0.2151008+0.2121014-0.1881018...,-0.211529-0.1911530+0.1861535+0.1721534-0.1481540...,-0.1531535+0.1441530-0.1421536+0.1331541+0.1321529...,-0.1781027-0.1671028+0.1621032+0.1531033+0.1241003...,0.2121021+0.1981020-0.1891026-0.1771025-0.1641016...,-0.1241496+0.1221474+0.1181473-0.1051497-0.0991495...,'0.18 1543+0.1741542-0.1631548-0.1561027-0.1511547...',class
-0.493558,-1.971961,-12.664799,-18.888247,0.467965,0.132494,4.176587,-1.641917,-2.6357,-0.012415,-0.013247,0.456105,2.586704,0.260756,0.144733,0.66804,0.793288,-2.656543,0.480399,1.581292,2.718837,1.725307,-2.876534,0.182498,-0.420755,0.659115,0.633718,1.589292,1.426242,-1.330051,0.359439,-2.059566,-0.131512,1.175859,-1.670218,3.415138,2.17155,1.091149,1.081644,-0.887375,0.126969,AlignedSpins
0.035332,-0.43034,19.167408,11.293359,-1.056823,1.024063,17.291084,-0.963255,0.430514,0.010507,-0.768662,-0.593156,-12.051985,-4.712098,0.419475,4.359758,-3.569951,1.393898,0.571667,2.61396,3.017606,7.409904,-6.011206,1.087249,1.253735,-0.603158,-1.55716,-2.955753,-1.362641,0.116416,2.348556,-7.289874,-0.190434,1.817536,1.844515,-0.655758,2.675046,0.075398,-1.388575,0.419812,0.477824,Precessing
0.614004,-1.178452,-3.13891,18.683973,0.334096,0.963878,-0.051322,-8.580188,-19.457834,-1.068836,-0.747662,0.873131,-4.095838,-2.004316,0.983605,-3.956508,-5.015764,7.244422,0.529838,0.750245,-1.091617,6.410227,-1.713661,0.178033,-0.199278,0.593879,0.258188,0.905977,0.313819,5.421193,0.143038,-1.982142,0.076602,0.426158,-1.004129,1.167083,-0.981542,-0.803086,-2.994421,-1.04482,1.874614,Precessing
-0.138756,-2.33694,-16.489285,-16.481462,1.271836,-1.171995,-14.253162,2.690554,6.638509,-0.299151,-0.398241,-0.165438,0.345582,0.054352,0.039005,-2.552139,5.844513,-0.143465,0.717863,1.275413,-4.730874,4.293362,3.218845,0.058484,-0.169859,0.970957,1.593254,3.978088,2.699161,0.36359,-0.957474,2.641313,0.14907,-0.899131,2.167203,0.076629,3.38154,0.687025,-0.195183,2.397806,0.108284,Precessing
-0.359056,-0.238762,27.78163,-5.006406,-0.085799,-0.553916,2.992691,2.548675,7.381419,-0.21217,-0.987294,-0.48901,-1.747412,-0.206719,-0.032656,-11.446812,10.376444,10.410649,1.978856,0.268509,-10.005188,10.421432,3.372158,-1.300823,-3.217672,2.029917,1.899055,4.148369,0.86397,14.08144,-1.355401,1.621439,0.248319,-1.269569,2.112792,-3.937675,0.581758,1.341775,2.951129,-1.386857,-0.222309,Precessing
0.193964,-0.217375,23.949951,0.71636,0.843897,-0.993198,-8.584664,-1.216541,-2.474803,-0.537171,-0.42698,0.355915,0.608387,-0.299808,0.447231,-0.538367,-3.222693,-1.124996,0.007323,0.246753,-0.77655,0.027382,5.844426,-0.696572,-1.167019,-0.093365,-0.04662,-1.593275,-1.294956,1.481843,0.041794,0.075705,0.075458,-0.995722,1.998979,-2.462506,-0.370089,-0.931186,-1.502784,0.302112,0.140897,AlignedSpins
0.621421,-0.718788,14.945543,18.91784,0.110203,-0.585688,-6.200977,0.996117,2.862711,-0.450487,-0.551458,-0.027269,-0.799617,-0.424223,0.228472,-0.447244,-0.662098,1.78051,-0.095817,-1.644587,-4.341689,-1.738527,2.446897,-0.547314,-0.091607,-0.432091,-0.529032,-2.491281,-2.108265,0.787809,-0.178402,1.842337,0.019223,-1.299383,1.218195,-2.55909,-1.857623,-0.564986,-0.515476,1.179908,-0.221718,AlignedSpins
0.61814,-1.699224,-3.482263,23.161031,-0.444724,0.061531,0.318618,1.552712,4.832496,-0.269175,-0.518586,-0.226603,-1.023823,-0.634768,-0.086751,1.490803,2.08253,3.070958,0.413462,-1.7277,-4.175931,-0.940491,-2.822706,-0.99947,-2.053789,0.346334,-0.250765,-2.191672,-1.867794,-0.556913,-0.278816,1.324139,-0.058594,-0.517891,-0.582655,-0.604908,-1.53985,0.332347,0.672395,1.387251,-0.430797,AlignedSpins
0.296203,-2.351161,-18.398186,12.955887,-0.566525,0.526412,5.303152,0.964722,3.639948,-0.038761,-0.199265,-0.014773,0.639492,-0.205265,-0.132486,3.217669,3.1563,2.196755,0.297367,-1.117205,-3.682741,-0.187303,-4.800168,-0.03992,-0.195603,0.196811,-0.123744,-0.694835,-0.577326,-1.371734,-0.066853,0.718072,-0.104453,0.074944,-1.21701,0.905867,-0.561869,0.804146,1.227765,0.872332,-0.371183,AlignedSpins
0.174618,-2.539085,-24.214722,-5.117382,1.23032,-0.499009,-12.250093,-1.444257,-3.774778,-0.587838,-0.05949,0.914385,5.205349,1.118522,0.650661,-0.303783,-7.182895,0.202992,-0.967625,-1.359259,2.438915,-3.70694,-2.223252,1.238279,4.018736,-1.742167,-1.58557,-3.463996,-2.305366,-0.770263,0.111836,1.508544,-0.028555,-0.599346,-0.35173,0.988067,-0.32595,-0.229487,-0.390187,-0.086293,0.047338,Precessing
0.594173,-2.326632,-22.725419,13.063181,-0.036583,0.876584,3.99969,-3.732691,-7.682185,-0.188163,-0.010438,0.473575,-4.201986,-2.032974,0.44107,4.866512,-4.389426,-6.620667,-0.365149,2.719392,1.564725,5.277993,-0.796396,2.714385,6.187899,-3.204867,-3.287988,-6.833558,-4.128443,-0.355486,1.397023,-2.218993,0.010019,0.301918,1.462386,1.520132,3.180512,-0.307322,-2.036252,0.680242,0.202627,Precessing
-0.723065,-1.363691,0.940132,-27.058504,0.921219,-0.292238,0.637852,-3.211201,-6.501442,-0.202779,0.305099,0.49095,6.606794,1.230695,-0.313038,-9.944165,21.103926,12.935344,2.699744,3.65073,-8.557225,16.783024,-11.840202,2.747025,2.405034,0.027523,-0.857472,0.094001,1.131825,-2.490282,1.698818,-5.066702,-0.080282,0.851955,2.699138,-3.407493,-1.104939,-2.432518,-5.749552,5.052885,0.967726,AlignedSpins
0.281763,-1.454732,3.055247,1.827989,0.570222,-0.637771,-3.145915,-2.443087,-5.271813,-0.004004,0.20688,0.591991,-0.745263,-0.848007,-0.1421,7.320503,5.76109,-2.267171,0.511777,-0.580714,0.815212,-2.90432,-4.885762,-0.53448,-0.15894,0.385634,0.352734,-1.142504,-2.399606,4.207555,-2.136548,7.361011,0.400747,-3.351663,2.651706,-0.125332,4.663025,1.122785,1.667736,-5.453007,0.506075,NonSpinning
0.112599,-2.613122,-23.618586,-7.74569,1.296277,-0.772163,-14.441202,-0.317845,-0.917686,-0.652201,-0.292916,0.647952,2.689899,0.057127,0.676025,1.346073,-8.392499,1.784603,-0.859899,-1.329861,3.008395,-2.94808,-3.840362,1.054883,3.101109,-1.475006,-1.491084,-3.633367,-2.605821,-0.51344,-0.291546,2.525363,0.025468,-1.054925,-0.655391,0.620291,-1.179854,-0.506342,-0.563,-0.964249,0.22042,Precessing
0.144565,-1.60698,2.050197,4.003906,0.318042,-0.763748,-4.678641,-0.834173,-2.108954,-0.203138,0.120259,0.871391,2.384906,0.15344,0.148913,3.999906,3.153867,-7.007984,0.734305,1.963573,1.235231,2.076929,-7.853511,0.690178,1.070091,0.667801,0.684893,1.195202,-0.186677,1.803906,-1.634994,6.676916,0.266905,-3.624351,3.140419,-3.472761,1.388982,0.177028,1.705092,-6.192013,0.375027,NonSpinning
0.224474,-1.533826,2.74523,2.928609,0.466632,-0.731362,-4.084417,-1.775689,-4.038785,-0.08992,0.195375,0.757809,0.733951,-0.391472,-0.017573,6.127197,4.828647,-4.809632,0.647739,0.672097,1.119625,-0.56892,-6.749356,0.060864,0.456059,0.553894,0.545071,0.00146,-1.411597,3.269522,-2.037742,7.533765,0.363085,-3.714653,3.074517,-1.860111,3.295373,0.720594,1.820817,-6.269273,0.466596,NonSpinning
-0.12523,-1.687406,-2.203217,4.393836,-0.17239,-0.356441,-2.651694,2.077328,4.794125,-0.499484,-0.362005,0.603452,5.231823,1.223821,0.638508,-4.385232,-3.552475,-7.11919,0.477892,3.800963,0.615278,7.057715,-3.848733,1.72317,1.893762,0.384825,0.467115,2.814674,2.72973,-3.45951,0.766308,-1.081079,-0.226096,-0.280493,0.470286,-3.765194,-4.051127,-1.008969,-0.069761,0.30299,-0.111921,NonSpinning
-0.215524,-1.587772,-4.377571,1.899843,-0.286709,0.068538,0.296521,2.701609,6.818793,-0.511289,-0.619459,0.175474,4.344746,1.135399,0.721849,-7.309008,-5.697799,-2.913333,0.007856,2.59109,-0.281498,5.389817,1.634024,1.417914,1.79088,-0.10597,0.078237,2.0543,2.764729,-4.462107,1.769759,-4.923584,-0.40577,1.784848,-1.34374,-1.243485,-4.250027,-0.841474,-0.85266,3.489429,-0.26257,NonSpinning
0.09161,-0.37769,21.588187,2.039544,0.507944,-0.799663,-5.691313,-0.330504,-0.142675,-0.525052,-0.487393,0.196053,0.829625,-0.503733,0.436372,0.032483,-2.983237,1.769368,0.104295,0.596527,1.124975,0.546486,5.88126,-0.670084,-1.885329,0.222335,0.109901,-1.271014,-1.055957,0.660125,-0.107406,0.078609,0.032798,-0.815218,1.283884,-1.872454,-0.423435,-0.631516,-0.842913,-0.464744,0.208874,AlignedSpins
-0.54603,-1.132837,5.100881,-21.985581,0.893322,-0.534043,-1.361112,-1.885838,-3.606546,-0.246109,-0.11775,0.594454,3.40584,0.324081,0.381231,-0.480904,-2.105978,-2.428631,0.37556,2.128362,4.006254,2.1885,2.158774,-0.177167,-1.373333,0.590882,0.594275,0.766098,0.755627,-0.286271,0.214804,-1.810959,-0.040741,0.499051,-0.273588,1.725556,2.074025,0.369863,0.062331,-1.297014,0.336524,AlignedSpins
-0.175436,-1.661057,-3.42178,3.370166,-0.244504,-0.164368,-1.344878,2.431481,5.851795,-0.513174,-0.483956,0.429095,5.002758,1.236983,0.67806,-5.777777,-4.465762,-5.381286,0.303851,3.330539,-0.005287,6.580088,-2.077717,1.638352,1.872916,0.245032,0.369409,2.710695,2.90732,-3.991804,1.180493,-2.496667,-0.300124,0.304241,0.026731,-3.509648,-4.59882,-1.212904,-0.379222,1.026385,-0.198848,NonSpinning
-0.302657,-0.549246,17.728878,-13.004921,0.859368,-0.855945,-4.806366,-1.27194,-2.347984,-0.433173,-0.31143,0.463266,2.469756,-0.040167,0.466872,-0.510324,-3.35469,-0.663689,0.254447,1.704601,3.297825,1.734929,4.860927,-0.4986,-1.969251,0.485528,0.432086,-0.166427,-0.04461,0.231692,0.070938,-1.18617,0.001708,-0.057817,0.454253,0.207558,1.142728,-0.121164,-0.461064,-1.143807,0.341682,AlignedSpins
0.291319,-2.215819,-18.560408,6.985531,-0.150494,0.599838,4.608894,-0.379415,0.392686,0.033597,-0.174965,-0.046298,-0.839336,-0.305038,-0.054265,0.977534,3.827923,-0.713363,0.130418,-1.224252,-3.149135,-1.761228,-4.834505,0.338788,1.798492,-0.227296,-0.128879,-0.038484,-0.114104,-0.348633,0.241214,0.411306,-0.088469,-0.135119,-0.192338,-0.209941,-0.945471,0.086803,0.069739,1.786268,-0.351964,AlignedSpins
-0.119365,-2.203054,-17.78922,-8.841322,0.289429,0.282332,3.628969,-0.999481,-1.243453,0.078157,-0.008098,0.31045,1.404442,0.352291,0.020936,0.126447,2.410451,-3.329536,0.232627,-0.114112,-1.241347,-0.285451,-5.362878,0.459145,1.59298,0.012982,0.199274,1.025639,0.915283,-0.815501,0.365663,-0.813079,-0.108388,0.713943,-1.219496,2.550052,1.159126,0.748132,0.507015,0.909893,-0.160664,AlignedSpins
0.622992,-1.28241,1.455458,20.945496,-0.274032,0.205491,0.407446,0.565993,2.429988,-0.27861,-0.566249,-0.344813,-2.938989,-1.118799,0.112311,0.38694,1.817167,2.810507,0.015025,-1.649854,-3.059085,-2.465114,0.210092,-0.307072,0.392931,-0.228047,-0.258016,-1.378144,-1.333041,0.391144,-0.023895,1.349663,-0.033297,-1.06838,1.086811,-2.902265,-2.433568,-0.683945,-0.525417,1.381257,-0.240542,AlignedSpins
0.533538,-1.867088,-11.024526,16.975353,-0.330151,0.522973,3.180395,0.21929,1.769758,-0.107003,-0.377292,-0.260746,-2.132443,-0.777015,-0.00861,0.92129,3.385671,1.579087,0.063011,-1.705809,-3.607933,-2.421172,-2.411587,0.00831,1.191331,-0.303731,-0.297226,-1.029428,-1.031584,0.172482,0.049921,1.305436,-0.050666,-0.86761,0.78435,-2.300984,-2.152898,-0.458209,-0.335353,1.842348,-0.346989,AlignedSpins
0.359239,-2.588049,-23.082427,-5.957385,1.994442,-1.404378,-24.895975,0.037783,0.013999,-0.9477,-0.67584,0.36497,0.342881,-0.432095,0.519752,1.170625,-6.053029,7.417783,-0.641921,-1.94454,0.31966,0.258994,-6.341594,1.140155,3.736133,-1.340826,-1.61958,-2.626334,-2.662985,5.238767,1.371258,-2.911957,-0.265835,0.336032,4.389939,-5.050523,4.405683,3.136181,6.433862,3.542855,-2.42706,AlignedSpins
0.26134,-2.630496,-21.580879,-8.434613,1.916863,-1.578489,-22.48434,2.639333,7.023441,-0.515995,-0.582365,-0.860855,-3.631423,-1.550137,-0.478862,3.862547,9.195759,-5.723693,1.439915,1.975999,-3.676264,0.836118,7.659251,-2.452423,-7.37741,2.340231,2.480891,2.18767,1.820138,-6.136227,-2.099696,5.146135,0.287204,-1.570708,-2.122958,3.050688,-1.704322,-1.661641,-3.794542,-0.301393,0.907394,AlignedSpins
0.394598,-2.673667,-23.654704,-4.809175,2.130024,-1.394154,-24.604938,0.121603,0.664524,-0.970391,-0.989159,-0.501592,-4.453573,-2.169709,-0.023552,0.676347,3.11296,1.462575,1.316397,1.255023,-3.933966,5.242503,3.623137,-1.270312,-4.711401,1.590944,2.11995,3.577787,1.559927,6.952557,-2.609859,4.743411,0.433923,-0.925927,-5.446419,4.156373,-4.627192,-1.493219,-1.540413,-0.927145,-0.621518,Precessing
0.370079,-1.695414,-10.599585,8.679239,0.127509,0.541429,2.113129,-2.585327,-4.744414,-0.241493,-0.206419,0.160112,-0.243474,-0.600438,0.067796,2.957824,2.569913,-0.36077,0.260275,0.334983,-0.697165,0.055355,-1.354816,0.345498,0.478249,-0.012384,-0.254725,-0.561851,-0.348284,-0.510088,0.464072,-0.693984,-0.122418,-0.003116,-0.015394,-1.649708,-2.306815,-0.179369,-0.543089,2.732184,-0.288213,AlignedSpins
-0.380449,-1.071931,9.624192,-14.288738,0.576326,-0.898116,-3.521804,1.132054,3.155927,-0.218938,-0.26183,0.393567,2.960768,0.544249,0.360381,-2.005637,-2.834617,-0.916226,0.086598,0.566892,1.044688,0.722947,2.197546,-0.283312,-0.52517,0.185298,0.379031,0.250289,0.291585,-0.058726,-0.053016,-0.507497,-0.002454,0.282779,-0.48334,2.814045,2.892084,0.689391,0.721026,-2.114634,0.330764,NonSpinning
0.785339,-0.790382,5.008724,29.031983,-1.072646,1.395589,14.230056,-4.679034,-9.982307,0.088545,0.274947,0.615728,3.533565,1.201034,-0.273315,1.982939,8.820913,-6.582907,0.436315,1.128022,-5.592472,0.362367,7.96792,-0.124878,0.258198,0.565243,1.545295,3.71398,2.276848,2.253732,-0.148162,0.131953,-0.048258,0.105037,-0.912363,1.208367,-0.236342,0.599426,0.974188,0.844085,-0.198619,NonSpinning
-0.307444,-1.556288,-2.754208,-0.262528,-0.227019,-0.014056,0.305863,2.272105,5.83415,-0.530136,-0.606959,0.315275,4.920378,1.136773,0.653099,-6.095863,-4.480685,-4.652987,0.515551,3.539925,0.161052,7.317727,-3.581276,1.438884,0.699657,0.75306,0.695443,3.367483,3.463904,-4.968042,1.149898,-2.254159,-0.339407,-0.223612,0.436173,-6.11774,-6.495515,-1.484504,0.224344,-1.517583,-0.213618,Precessing
-0.33908,-1.802236,-5.569566,3.277538,-0.442928,-0.282918,-2.820075,3.125811,6.583488,-0.597125,-0.288618,1.036679,7.783728,2.239766,0.804693,-4.560552,-4.75453,-13.965938,0.462501,6.192069,-0.107695,11.256783,-11.759832,4.04607,5.582537,0.620729,1.147908,7.66041,6.801561,-7.337591,1.417827,-2.207368,-0.493455,0.949488,-1.8859,-2.766826,-5.344875,0.44793,2.430199,-3.06561,-0.210788,NonSpinning
0.243346,-0.815548,2.764706,-9.089932,0.65896,0.58074,7.768718,-4.497473,-7.460414,0.352424,-0.135097,-0.646302,-7.930958,-3.13219,-0.768187,12.45495,10.750412,14.874892,-0.091606,-6.771462,-6.405084,-10.622995,-4.828452,-1.576989,-1.128082,0.042766,-0.310706,-2.822343,-2.879947,0.238222,-0.70625,2.906505,-0.062897,-0.462114,-1.996216,1.572229,-1.676156,0.768473,1.379013,1.520985,-0.402553,NonSpinning
0.288491,-0.792369,4.046246,-5.062765,0.668828,0.438685,4.574211,-2.479784,-3.203244,0.057938,-0.610877,-0.857337,-6.175302,-1.94774,-0.186049,-0.331632,0.900107,12.520522,-0.674919,-5.49321,-1.24931,-10.39527,14.301567,-3.122076,-3.12373,-0.973694,-0.9652,-5.760018,-4.199681,3.620336,0.610021,-4.141167,0.001723,2.19312,-1.741281,7.949081,6.087658,0.977712,-0.944809,2.763509,0.256883,NonSpinning
-0.18321,-2.019132,-4.061965,8.681448,-0.283619,-0.800056,-6.858076,3.651066,7.749157,-0.783546,-0.408328,1.018161,9.617218,2.581818,0.879308,-8.081343,-9.360925,-12.023465,0.640666,6.517724,4.68829,11.124009,1.859438,1.135311,-0.731444,0.689895,0.576268,2.468575,2.947327,-3.233809,1.252943,-5.447261,-0.26034,2.361348,-1.984085,3.621642,2.482667,1.18849,0.998131,-1.346359,0.191917,NonSpinning
-0.084167,-2.162861,-7.5266,14.987065,-0.846546,-0.604428,-4.924933,7.420595,17.070304,-0.679553,-0.776835,0.257526,8.943961,2.924996,0.624943,-12.143124,-6.224553,4.75041,-0.160675,-0.96257,-6.056642,2.901114,5.367379,-0.079183,-0.360642,-0.901043,-1.349634,-4.456286,-3.068321,-2.873403,-0.385393,2.508332,-0.126657,-0.720613,-0.412623,-0.678309,-1.268571,0.790502,1.916642,-0.879634,-0.293155,NonSpinning
0.559738,-1.082542,8.27342,2.924081,0.995524,-0.678595,-4.787853,-4.868034,-11.089787,0.081631,0.435413,0.793277,-2.56215,-1.370854,-0.194278,9.63192,8.82389,-8.929487,0.799495,1.032265,0.311783,-0.281968,-13.886632,1.352927,3.44763,0.371368,0.549568,2.139955,0.695145,0.823927,-0.949776,5.165901,0.077251,-2.229966,1.27791,-2.775626,-2.138805,-0.291117,0.287143,1.372104,-0.234944,NonSpinning
-0.304885,-1.137581,-3.239207,-8.772993,-0.202722,0.8263,8.996839,0.487095,3.571491,-0.111725,-0.692182,-0.736203,-1.979813,-1.108717,0.109722,0.452789,-1.189273,15.232368,-0.820512,-4.231988,-3.395761,-6.454626,11.101815,-1.43387,-1.508422,-0.633101,-0.471276,-3.105113,-2.309447,0.674971,0.245853,-1.102222,-0.02673,0.113141,-0.019355,1.316289,1.525687,0.267372,0.177188,-2.034473,0.366139,NonSpinning
0.761014,-0.488876,18.40035,17.879496,0.168683,-0.814267,-8.763878,1.390776,3.345187,-0.395345,-0.122856,0.097661,1.611178,-0.168902,0.091073,5.190363,2.172583,4.244245,-0.388073,-1.247684,0.303619,-4.015737,-1.76222,0.647862,2.024885,0.264504,0.839512,3.163484,2.35268,0.528305,0.467034,-1.250079,-0.039165,0.305019,-0.037027,0.79232,0.486928,-0.077798,-0.815842,0.252173,0.283232,Precessing
0.334675,-2.444435,-15.402526,20.492244,-0.953045,0.294134,4.161943,5.345263,13.690421,-0.114053,-0.65039,-0.782061,-0.436222,-0.527149,0.122283,-3.24237,1.610579,4.822263,0.292487,-0.6329,3.741296,-2.195625,-3.991237,-0.241588,-0.348134,0.76855,0.944403,2.250422,1.593366,0.213906,-0.15859,-0.196234,0.022402,-0.045815,0.049187,1.05531,1.398451,-0.194048,-0.689319,-0.789937,0.341896,Precessing
0.54286,-0.791034,17.316061,16.445393,0.313455,-1.105764,-9.513561,0.471695,1.409868,-0.572522,-0.338612,0.501159,3.165963,0.344692,0.21182,1.637022,-2.66775,1.19115,0.245775,-0.795632,-4.506779,1.237651,3.22862,-1.316516,-3.189094,0.040878,-0.596285,-3.97952,-3.133562,0.777947,-0.529896,1.804806,0.10238,-1.206335,1.012176,-1.729791,-0.806303,-0.325067,-0.754196,1.889873,-0.255941,Precessing
-0.216697,-0.029538,20.257073,-19.89989,1.348711,-0.784135,-7.230143,-3.66681,-8.478005,-0.327772,0.001014,0.997597,2.945042,0.953532,0.453394,-0.292172,-1.767183,-2.43449,-0.736192,-0.495498,-5.485752,-0.454729,4.685201,1.639068,5.145322,-1.814934,-1.217745,-1.812624,-1.130374,-1.169916,0.52661,1.05219,-0.181413,-0.322254,-0.297212,-0.490115,-2.033213,0.390408,1.026453,0.402226,-0.169458,Precessing
-0.50953,-1.136576,11.083635,-14.656201,-0.686592,-0.659932,8.629642,7.437943,18.983296,0.801342,0.109616,-0.597566,1.058268,0.399318,-0.47271,3.487278,9.640282,-4.624132,0.391603,2.171551,-6.658024,6.190375,4.609162,2.133406,4.838897,-0.387942,1.088697,5.538791,3.361731,6.990863,-0.396523,0.930499,0.104355,0.194446,-0.356975,1.563624,1.197066,1.015407,1.294488,1.582221,-0.37767,Precessing
-0.60547,-1.032389,14.718233,-10.592955,-1.166851,-0.301146,15.943556,5.520971,14.425056,0.868348,0.574325,0.143299,9.286201,2.461285,-0.383865,4.368907,2.527845,-6.433132,-0.247365,-0.59786,1.855408,-6.003161,0.405588,-0.263198,-0.119423,-0.390454,-0.129617,-1.68329,-0.830982,-5.104442,-0.084496,1.625281,-0.093485,-0.68283,-0.051613,0.186255,-0.088157,0.073802,0.876817,0.004186,-0.705011,Precessing
0.011556,-0.004401,25.567445,-3.884555,0.413326,-0.374495,0.007242,3.0332,8.82457,-0.127938,-1.435031,-1.454531,-15.954955,-4.850267,0.439503,-0.206109,-4.266067,-1.531836,-0.377776,-0.504132,4.219389,-3.868886,-2.475851,0.899802,3.728823,-0.596468,0.153699,1.705931,1.284733,-1.722241,0.304559,0.607873,-0.263191,0.328728,-2.843341,1.34765,-3.68558,-0.106864,1.153575,-0.526326,-0.105722,Precessing
-0.71066,-1.080922,1.556917,-30.442145,1.159038,0.016813,3.49163,-4.526325,-8.685183,-0.202163,-0.45881,0.343872,-4.317558,-2.350085,0.448259,6.054647,-8.555694,-6.52834,0.141639,1.698779,4.834676,1.156363,-1.851993,-0.523033,-2.492266,0.337934,-0.251258,-1.869656,-0.964199,-2.735209,0.765354,-3.056298,-0.311813,1.485715,-3.589432,1.662533,-3.187723,0.190247,1.131625,1.306968,-0.770844,Precessing
-0.225425,-1.467992,7.043416,-2.143666,-0.854523,0.124539,12.445349,-0.552808,-0.413413,0.061925,0.177141,1.192483,8.993681,1.886147,0.599314,-1.207041,-7.285425,2.64041,0.019839,-1.371207,3.217229,-1.22196,-5.715228,-0.963597,-2.111571,1.15951,0.877985,1.175718,0.680467,2.346311,-1.088593,2.199869,0.203046,-0.833507,-0.365147,1.265955,-0.102452,-0.65964,-2.421935,0.891379,1.000527,Precessing
-0.205702,-2.937633,-23.058307,17.059406,-2.192244,0.057951,8.189785,4.224357,11.316401,-0.193386,0.795727,1.393008,12.586046,0.258134,0.098684,33.420891,-12.346646,6.35859,-1.119328,2.151091,-8.187619,10.280629,5.465656,1.771747,-2.254036,0.07523,-0.288756,-0.870588,-0.249459,-1.594382,-0.711763,1.06092,0.088134,-0.20152,-0.756445,-0.968534,-1.447871,0.598834,1.004679,0.183432,-0.525355,Precessing
-0.199145,-3.021223,-26.327455,7.019909,-0.796682,-0.119698,1.993104,-3.024361,-6.71118,-0.503242,1.347535,2.742287,25.849024,5.07629,-0.056141,19.377297,-5.674797,5.294807,0.060501,0.594148,-4.91083,4.884835,2.371925,-1.610731,-8.734976,1.678478,0.199504,-3.3523,-2.478922,-0.65604,-0.365828,-1.434522,0.083782,-0.262775,0.737685,-2.272684,0.458045,0.552434,0.772998,-0.288862,-0.598195,Precessing
0.870308,-1.639713,-9.468518,25.793757,-0.30893,1.106611,7.082468,-1.749753,-2.568227,0.004912,-0.652072,-0.45865,-3.31916,-0.29005,-0.026365,-2.308145,3.568636,-4.269266,0.214466,-3.258063,4.810211,-12.978753,-5.950564,-2.770609,-3.085674,3.013791,3.259831,7.286745,4.571199,1.218155,0.344441,-1.55507,-0.304327,0.596019,-1.354342,-1.28326,-3.567066,0.495196,1.752371,3.884233,-0.669624,Precessing
-0.236362,-0.984125,10.937564,2.571825,-0.788706,0.603194,14.69816,-2.729689,-5.147168,-0.19998,-0.338077,0.842652,5.168487,0.949113,0.578693,-5.462647,-6.186916,2.907138,0.77029,-1.462515,5.156832,-2.725013,-6.208056,-3.139569,-7.237174,2.686106,1.782142,1.125095,0.383478,0.891758,-0.580077,-0.467319,0.034031,-0.310157,-0.727461,-0.321472,-1.329698,-0.610414,-1.131469,-0.591006,0.688466,Precessing
0.225424,-0.960747,-3.487519,3.862121,1.121505,0.164681,-8.606078,-2.574461,-5.331941,-0.877316,-1.433127,-0.694782,-13.908129,-4.07404,0.661745,-1.909406,-2.541599,-1.47768,-0.098087,0.117609,-0.158315,-2.54428,2.955009,-0.140255,1.065647,0.589318,1.141153,2.946748,1.929288,-2.670891,0.832206,-1.54264,-0.390982,0.612007,-0.664286,-1.308824,-2.46343,0.474331,2.806677,-1.699116,-0.240545,Precessing
